account_id,attention_priority,value_tier,gmv_total_6m,action_segment,primary_nba,nba_reason_code,execution_status,action_state,owner_role,named_owner_required,notify_am_before_send,playbook_id,recommended_channel,first_action,follow_up_days,success_condition,stop_condition,escalation_condition,guardrail_codes,draft_status,message_template_id,draft_customer_message,internal_task_brief,secondary_test,secondary_test_arm,secondary_test_draft,nurture_subcontext,recent_activity_status,lifecycle_context,rising_tail_watchlist,phase1_rollout_status,buyer_cadence,migration_progress_status,next_rerun_behaviour,change_type,change_flags,generated_action
ACC-274,P4,Tail,147,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,NO_FEB_GMV (Feb unconfirmed); LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,Recently Active,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-275,P4,Tail,143,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,FEB_SENSITIVE; LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,Recently Active,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-276,P4,Tail,142,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,NO_FEB_GMV (Feb unconfirmed); LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,Recently Active,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-277,P4,Tail,140,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,FEB_SENSITIVE; LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,Recently Active,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-278,P4,Tail,138,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-279,P4,Tail,131,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,No Meaningful History,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-280,P4,Tail,123,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,NO_FEB_GMV (Feb unconfirmed); LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,Recently Active,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-281,P4,Tail,119,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-282,P4,Tail,118,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,NO_FEB_GMV (Feb unconfirmed); LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,Recently Active,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-283,P4,Tail,112,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-284,P4,Tail,104,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,FEB_SENSITIVE; LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,Recently Active,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-285,P4,Tail,98,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,FEB_SENSITIVE; LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,Recently Active,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-286,P4,Tail,96,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-287,P4,Tail,94,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,No Meaningful History,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-288,P4,Tail,88,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,60,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,LOW_CONFIDENCE,Draft ready (not sent),NUR_DORMANT,"Hi {first_name},

Whenever you're planning your next stock buy, you can browse bundles on the Fleek app at any time. If you're looking for something specific, reply to this message and we'll do our best to help you find it. No pressure, just a friendly reminder that we're here.

Best,
{sender_name}",,,,,Dormant,No Meaningful History,Existing Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
ACC-289,P4,Tail,87,9. Long-Tail Automated Nurture,Automated Nurture,LONG_TAIL_STANDARD,Ready — Automated,Draft Ready,Automation,False,False,PB08_NURTURE,Email / in-app message,Queue automated message (Automated Nurture).,30,Any (repeat) order within 90 days.,"Order placed, unsubscribe, or 2 unanswered dormant messages (pause 6 months).",Rising Tail accounts that cross the Core line re-route automatically.,FEB_SENSITIVE; LOW_CONFIDENCE,Draft ready (not sent),NUR_NEW,"Hi {first_name},

Thanks for ordering with Fleek. As you get started, you can browse available stock in the app whenever suits you, and use Make an Offer if a price doesn't quite work. If you're looking for something specific, reply here and we'll help.

Best,
{sender_name}",,,,,New customer onboarding,Recently Active,New Customer,False,Not Eligible,Lumpy,N/A,No repeat send while the logged action is inside its cadence window.,NO_MATERIAL_CHANGE,,
